Date,Period,Market Index Data Provider Id,Volume,Price,,?/MWh
17-Oct,9,12969.103,417.55,31.06,14.17,31.06
17-Oct,10,13327.582,417.4,31.93,14.19,31.93
17-Oct,11,16691.66,482,34.63,14.21,34.63
17-Oct,12,22947.0605,651.35,35.23,14.23,35.23
17-Oct,13,34220.725,888.85,38.5,14.25,38.5
17-Oct,14,32790.611,875.35,37.46,14.27,37.46
17-Oct,15,45552.735,1129.5,40.33,14.29,40.33
17-Oct,16,33052.505,813.5,40.63,14.31,40.63
17-Oct,17,27880.68,692,40.29,14.33,40.29
17-Oct,18,11731.923,271.95,43.14,14.35,43.14
17-Oct,19,25040.5935,524.85,47.71,14.38,47.71
17-Oct,20,24359.436,540.6,45.06,14.4,45.06
17-Oct,21,25036.61,563,44.47,14.42,44.47
17-Oct,22,24484.833,569.15,43.02,14.44,43.02
17-Oct,23,27440.6075,725.75,37.81,14.46,37.81
17-Oct,24,30432.9375,818.75,37.17,14.48,37.17
17-Oct,25,30197.403,780.9,38.67,14.5,38.67
17-Oct,26,28438.539,751.15,37.86,14.52,37.86
17-Oct,27,39298.345,1010.5,38.89,14.54,38.89
17-Oct,28,35625.19,921.5,38.66,14.56,38.66
17-Oct,29,36584.592,944.85,38.72,14.58,38.72
17-Oct,30,41013.896,1053.8,38.92,14.6,38.92
17-Oct,31,32520.6,774.3,42,14.63,42
17-Oct,32,38053.274,894.95,42.52,14.65,42.52
17-Oct,33,30960.904,726.1,42.64,14.67,42.64
17-Oct,34,38706.423,877.1,44.13,14.69,44.13
17-Oct,35,42133.2625,776.65,54.25,14.71,54.25
17-Oct,36,43095.712,705.1,61.12,14.73,61.12
17-Oct,37,59845.4455,851.65,70.27,14.75,70.27
17-Oct,38,63414.02,828.4,76.55,14.77,76.55
17-Oct,39,53528.8875,646.25,82.83,14.79,82.83
17-Oct,40,37157.344,535.1,69.44,14.81,69.44
17-Oct,41,24028.928,492.8,48.76,14.83,48.76
17-Oct,42,28960.965,676.5,42.81,14.85,42.81
17-Oct,43,15859.005,361.5,43.87,14.88,43.87
17-Oct,44,27507.062,659.8,41.69,14.9,41.69
17-Oct,45,30545.2665,723.65,42.21,14.92,42.21
17-Oct,46,41506.283,991.55,41.86,14.94,41.86
17-Oct,47,21410.7,465.45,46,14.96,46
17-Oct,48,28462.0665,654.15,43.51,14.98,43.51
17-Oct,1,13916.662,308.3,45.14,15,45.14
17-Oct,2,18912.0995,485.05,38.99,15.02,38.99
17-Oct,3,14836.28,334,44.42,15.04,44.42
17-Oct,4,14169.825,319.5,44.35,15.06,44.35
17-Oct,5,16972.444,390.8,43.43,15.08,43.43
17-Oct,6,19853.4,489,40.6,15.1,40.6
17-Oct,7,11917.808,383.95,31.04,15.13,31.04
17-Oct,8,10766.61,395.25,27.24,15.15,27.24
17-Oct,9,11520.9,426.7,27,15.17,27
17-Oct,10,9599.1,391.8,24.5,15.19,24.5
17-Oct,11,7705.469,302.65,25.46,15.21,25.46
17-Oct,12,8373.1725,311.85,26.85,15.23,26.85
17-Oct,13,9155.454,312.9,29.26,15.25,29.26
17-Oct,14,14638.698,479.8,30.51,15.27,30.51
17-Oct,15,43231.65,1045,41.37,15.29,41.37
17-Oct,16,36066.9195,859.35,41.97,15.31,41.97
17-Oct,17,21403.44,550.5,38.88,15.33,38.88
17-Oct,18,33086.13,716.15,46.2,15.35,46.2
17-Oct,19,30774.575,687.7,44.75,15.38,44.75
17-Oct,20,33507.18,710.5,47.16,15.4,47.16
17-Oct,21,24901.295,512.9,48.55,15.42,48.55
17-Oct,22,22718.517,457.85,49.62,15.44,49.62
17-Oct,23,44850.4425,917.75,48.87,15.46,48.87
17-Oct,24,35900.3175,764.65,46.95,15.48,46.95
17-Oct,25,35842.182,744.85,48.12,15.5,48.12
17-Oct,26,38993.05,827,47.15,15.52,47.15
17-Oct,27,44440.1885,947.35,46.91,15.54,46.91
17-Oct,28,47559.96,1020.6,46.6,15.56,46.6
17-Oct,29,51162.3205,1116.35,45.83,15.58,45.83
17-Oct,30,53155.3715,1170.05,45.43,15.6,45.43
17-Oct,31,57126.5415,1261.35,45.29,15.63,45.29
17-Oct,32,49594.8675,1110.25,44.67,15.65,44.67
17-Oct,33,52742.8655,1204.45,43.79,15.67,43.79
17-Oct,34,57373.513,1252.15,45.82,15.69,45.82
17-Oct,35,37882.812,817.85,46.32,15.71,46.32
17-Oct,36,50021.148,1070.2,46.74,15.73,46.74
17-Oct,37,63091.704,1074.45,58.72,15.75,58.72
17-Oct,38,85482.624,1068.8,79.98,15.77,79.98
17-Oct,39,97311.202,1199.3,81.14,15.79,81.14
17-Oct,40,73015.8495,1041.15,70.13,15.81,70.13
17-Oct,41,58020.089,921.1,62.99,15.83,62.99
17-Oct,42,56013.3815,1013.45,55.27,15.85,55.27
17-Oct,43,67494.6,1293,52.2,15.88,52.2
17-Oct,44,47603.728,958.4,49.67,15.9,49.67
17-Oct,45,58292.534,1202.9,48.46,15.92,48.46
17-Oct,46,62455.806,1366.05,45.72,15.94,45.72
17-Oct,47,37505.225,782.5,47.93,15.96,47.93
17-Oct,48,36299.555,783.5,46.33,15.98,46.33
17-Oct,1,25075.83,569,44.07,16,44.07
17-Oct,2,30188.477,696.55,43.34,16.02,43.34
17-Oct,3,37641.984,883.2,42.62,16.04,42.62
17-Oct,4,40162.932,925.2,43.41,16.06,43.41
17-Oct,5,34277.43,795.3,43.1,16.08,43.1
17-Oct,6,38504.4975,897.75,42.89,16.1,42.89
17-Oct,7,32886,787.5,41.76,16.13,41.76
17-Oct,8,34336.08,824,41.67,16.15,41.67
17-Oct,9,32271.5,790,40.85,16.17,40.85
17-Oct,10,37929.6945,940.95,40.31,16.19,40.31
17-Oct,11,34585.3125,843.75,40.99,16.21,40.99
17-Oct,12,31459.825,767.5,40.99,16.23,40.99
17-Oct,13,35183.399,768.7,45.77,16.25,45.77
17-Oct,14,55213.765,1265.5,43.63,16.27,43.63
17-Oct,15,17673.1655,390.05,45.31,16.29,45.31
17-Oct,16,29128.5375,473.25,61.55,16.31,61.55
17-Oct,17,29998.563,513.85,58.38,16.33,58.38
17-Oct,18,34115.9,749.8,45.5,16.35,45.5
17-Oct,19,27659.535,564.25,49.02,16.38,49.02
17-Oct,20,29405.079,601.7,48.87,16.4,48.87
17-Oct,21,44580.332,794.8,56.09,16.42,56.09
17-Oct,22,50075.025,1046.5,47.85,16.44,47.85
17-Oct,23,53947.91,1314.2,41.05,16.46,41.05
17-Oct,24,62015.625,1531.25,40.5,16.48,40.5
17-Oct,25,54776.948,1373.2,39.89,16.5,39.89
17-Oct,26,67555.32,1723.35,39.2,16.52,39.2
17-Oct,27,60491.854,1538.45,39.32,16.54,39.32
17-Oct,28,67156.096,1741.6,38.56,16.56,38.56
17-Oct,29,63268.4365,1602.95,39.47,16.58,39.47
17-Oct,30,62388.2205,1610.85,38.73,16.6,38.73
17-Oct,31,48162.87,1049.3,45.9,16.63,45.9
17-Oct,32,51692.256,1108.8,46.62,16.65,46.62
17-Oct,33,59260.9045,1284.65,46.13,16.67,46.13
17-Oct,34,54853.914,1076.2,50.97,16.69,50.97
17-Oct,35,70586.994,1334.6,52.89,16.71,52.89
17-Oct,36,66891.12,1278.5,52.32,16.73,52.32
17-Oct,37,76519.482,1505.4,50.83,16.75,50.83
17-Oct,38,77845.0425,1388.85,56.05,16.77,56.05
17-Oct,39,89166.385,1855.7,48.05,16.79,48.05
17-Oct,40,93072.0165,1864.05,49.93,16.81,49.93
17-Oct,41,86031.946,1929.4,44.59,16.83,44.59
17-Oct,42,80967.36,1852.8,43.7,16.85,43.7
17-Oct,43,109210.751,2471.95,44.18,16.88,44.18
17-Oct,44,100780.2045,2326.95,43.31,16.9,43.31
17-Oct,45,105649.38,2459.25,42.96,16.92,42.96
17-Oct,46,112526.961,2731.9,41.19,16.94,41.19
17-Oct,47,19785.4385,488.65,40.49,16.96,40.49
17-Oct,48,18405,490.8,37.5,16.98,37.5
17-Oct,1,11186.343,343.35,32.58,17,32.58
17-Oct,2,7370.864,269.6,27.34,17.02,27.34
17-Oct,3,5669.745,275.9,20.55,17.04,20.55
17-Oct,4,5154.562,198.1,26.02,17.06,26.02
17-Oct,5,5996.416,237.2,25.28,17.08,25.28
17-Oct,6,5917.417,240.35,24.62,17.1,24.62
17-Oct,7,7223.0125,360.25,20.05,17.13,20.05
17-Oct,8,7436.086,387.7,19.18,17.15,19.18
17-Oct,9,6814.005,372.35,18.3,17.17,18.3
17-Oct,10,7499.2095,414.55,18.09,17.19,18.09
17-Oct,11,22601.667,652.85,34.62,17.21,34.62
17-Oct,12,22013.334,609.45,36.12,17.23,36.12
17-Oct,13,25109.214,542.55,46.28,17.25,46.28
17-Oct,14,36692.382,869.9,42.18,17.27,42.18
17-Oct,15,28565.93,779,36.67,17.29,36.67
17-Oct,16,42017.5,875,48.02,17.31,48.02
17-Oct,17,23581.0235,556.55,42.37,17.33,42.37
17-Oct,18,18563.358,464.2,39.99,17.35,39.99
17-Oct,19,34284.09,910.6,37.65,17.38,37.65
17-Oct,20,40402.92,1086.1,37.2,17.4,37.2
17-Oct,21,52750.656,1411.2,37.38,17.42,37.38
17-Oct,22,58833.331,1590.95,36.98,17.44,36.98
17-Oct,23,44543.7435,1188.15,37.49,17.46,37.49
17-Oct,24,48176.5375,1291.25,37.31,17.48,37.31
17-Oct,25,44635.9575,1185.55,37.65,17.5,37.65
17-Oct,26,45928.0065,1228.35,37.39,17.52,37.39
17-Oct,27,39670.081,1039.3,38.17,17.54,38.17
17-Oct,28,39049.428,1020.1,38.28,17.56,38.28
17-Oct,29,50301.44,1283.2,39.2,17.58,39.2
17-Oct,30,45040.8825,1164.75,38.67,17.6,38.67
17-Oct,31,41077.278,1020.3,40.26,17.63,40.26
17-Oct,32,35038.212,899.8,38.94,17.65,38.94
17-Oct,33,38748.788,1032.2,37.54,17.67,37.54
17-Oct,34,41349.66,1034,39.99,17.69,39.99
17-Oct,35,47761.7385,1025.15,46.59,17.71,46.59
17-Oct,36,49584.225,858.75,57.74,17.73,57.74
17-Oct,37,60827.5205,1032.55,58.91,17.75,58.91
17-Oct,38,94478.622,1152.6,81.97,17.77,81.97
17-Oct,39,100629.3995,1411.55,71.29,17.79,71.29
17-Oct,40,61697.079,1037.1,59.49,17.81,59.49
17-Oct,41,61208.269,1052.05,58.18,17.83,58.18
17-Oct,42,69293.192,1383.65,50.08,17.85,50.08
17-Oct,43,49961.64,1031.2,48.45,17.88,48.45
17-Oct,44,42234.9315,919.55,45.93,17.9,45.93
17-Oct,45,52669.3395,1169.65,45.03,17.92,45.03
17-Oct,46,66073.38,1549.2,42.65,17.94,42.65
17-Oct,47,21618.844,500.9,43.16,17.96,43.16
17-Oct,48,11134.9455,266.45,41.79,17.98,41.79
17-Oct,1,10499.168,278.05,37.76,18,37.76
17-Oct,2,10559.04,272,38.82,18.02,38.82
17-Oct,3,19923.064,502.6,39.64,18.04,39.64
17-Oct,4,22187.76,564,39.34,18.06,39.34
17-Oct,5,22967.76,576.5,39.84,18.08,39.84
17-Oct,6,22307.5875,563.75,39.57,18.1,39.57
17-Oct,7,27827.82,710.8,39.15,18.13,39.15
17-Oct,8,26592.0865,689.45,38.57,18.15,38.57
17-Oct,9,28651.56,741.5,38.64,18.17,38.64
17-Oct,10,29382.949,797.15,36.86,18.19,36.86
17-Oct,11,34803.8175,829.65,41.95,18.21,41.95
17-Oct,12,29420.38,761.2,38.65,18.23,38.65
17-Oct,13,61185.52,1209.2,50.6,18.25,50.6
17-Oct,14,62782.298,1384.7,45.34,18.27,45.34
17-Oct,15,21715.101,398.15,54.54,18.29,54.54
17-Oct,16,30798.495,381.5,80.73,18.31,80.73
17-Oct,17,25958.754,362.35,71.64,18.33,71.64
17-Oct,18,16388.334,228.6,71.69,18.35,71.69
17-Oct,19,35150.1255,463.05,75.91,18.38,75.91
17-Oct,20,35666.372,484.4,73.63,18.4,73.63
17-Oct,21,32628.716,462.95,70.48,18.42,70.48
17-Oct,22,34045.92,532.8,63.9,18.44,63.9
17-Oct,23,29127.032,552.8,52.69,18.46,52.69
17-Oct,24,31697.564,609.1,52.04,18.48,52.04
17-Oct,25,28735.915,548.5,52.39,18.5,52.39
17-Oct,26,54939.052,900.05,61.04,18.52,61.04
17-Oct,27,95383.288,1229.8,77.56,18.54,77.56
17-Oct,28,118798.475,1457.65,81.5,18.56,81.5
17-Oct,29,104576.8955,1221.55,85.61,18.58,85.61
17-Oct,30,103957.38,1282,81.09,18.6,81.09
17-Oct,31,79565.67,1240.5,64.14,18.63,64.14
17-Oct,32,73268.624,1136.3,64.48,18.65,64.48
17-Oct,33,70485.547,1211.3,58.19,18.67,58.19
17-Oct,34,75943.857,1117.15,67.98,18.69,67.98
17-Oct,35,52214.415,775.5,67.33,18.71,67.33
17-Oct,36,46740.162,653.8,71.49,18.73,71.49
17-Oct,37,44621.6705,587.05,76.01,18.75,76.01
17-Oct,38,84136.092,964.2,87.26,18.77,87.26
17-Oct,39,60675.38,782,77.59,18.79,77.59
17-Oct,40,26677.875,508.15,52.5,18.81,52.5
17-Oct,41,35232.795,512.85,68.7,18.83,68.7
17-Oct,42,32429.278,703.15,46.12,18.85,46.12
17-Oct,43,31105.152,696.8,44.64,18.88,44.64
17-Oct,44,22516.6565,499.15,45.11,18.9,45.11
17-Oct,45,34150.647,786.7,43.41,18.92,43.41
17-Oct,46,58781.9925,1359.75,43.23,18.94,43.23
17-Oct,47,32903.304,799.4,41.16,18.96,41.16
17-Oct,48,20414.646,458.55,44.52,18.98,44.52
17-Oct,1,15666.1055,386.15,40.57,19,40.57
17-Oct,2,14912.6535,401.85,37.11,19.02,37.11
17-Oct,3,18918.75,504.5,37.5,19.04,37.5
17-Oct,4,16466.635,408.5,40.31,19.06,40.31
17-Oct,5,19831.37,513.5,38.62,19.08,38.62
17-Oct,6,19438.7285,516.85,37.61,19.1,37.61
17-Oct,7,26647.171,711.35,37.46,19.13,37.46
17-Oct,8,23584.6485,652.05,36.17,19.15,36.17
17-Oct,9,28305.6965,768.55,36.83,19.17,36.83
17-Oct,10,31394.349,872.55,35.98,19.19,35.98
17-Oct,11,22289.918,507.05,43.96,19.21,43.96
17-Oct,12,26884.1175,622.75,43.17,19.23,43.17
17-Oct,13,62490.158,1187.8,52.61,19.25,52.61
17-Oct,14,85198.346,1985.05,42.92,19.27,42.92
17-Oct,15,25793.3025,533.25,48.37,19.29,48.37
17-Oct,16,36938.1745,570.65,64.73,19.31,64.73
17-Oct,17,37535.525,608.75,61.66,19.33,61.66
17-Oct,18,39035.92,633.7,61.6,19.35,61.6
17-Oct,19,52177.9185,811.35,64.31,19.38,64.31
17-Oct,20,44710.935,691.05,64.7,19.4,64.7
17-Oct,21,68573.783,1088.3,63.01,19.42,63.01
17-Oct,22,60962.561,991.1,61.51,19.44,61.51
17-Oct,23,44563.16,907.6,49.1,19.46,49.1
17-Oct,24,46675.5525,942.75,49.51,19.48,49.51
17-Oct,25,52324.48,1059.2,49.4,19.5,49.4
17-Oct,26,49646.142,1010.3,49.14,19.52,49.14
17-Oct,27,54832.092,1292.6,42.42,19.54,42.42
17-Oct,28,50764.8625,1207.25,42.05,19.56,42.05
17-Oct,29,64361.7295,1538.65,41.83,19.58,41.83
17-Oct,30,60639.9495,1453.15,41.73,19.6,41.73
17-Oct,31,25924.999,605.3,42.83,19.63,42.83
17-Oct,32,24030.792,541.6,44.37,19.65,44.37
17-Oct,33,31560.516,749.3,42.12,19.67,42.12
17-Oct,34,24292.5375,542.85,44.75,19.69,44.75
17-Oct,35,43842.591,921.45,47.58,19.71,47.58
17-Oct,36,46583.4,913.4,51,19.73,51
17-Oct,37,47572.0605,923.55,51.51,19.75,51.51
17-Oct,38,52405.31,939.5,55.78,19.77,55.78
17-Oct,39,57863.208,980.4,59.02,19.79,59.02
17-Oct,40,36887.212,776.9,47.48,19.81,47.48
17-Oct,41,43125.9105,867.55,49.71,19.83,49.71
17-Oct,42,35613.5475,775.05,45.95,19.85,45.95
17-Oct,43,46523.148,1066.8,43.61,19.88,43.61
17-Oct,44,48485.086,1132.3,42.82,19.9,42.82
17-Oct,45,49165.924,1148.2,42.82,19.92,42.82
17-Oct,46,65049.8365,1527.35,42.59,19.94,42.59
17-Oct,47,45572.448,1084.8,42.01,19.96,42.01
17-Oct,48,28183.6245,638.65,44.13,19.98,44.13
17-Oct,1,20314.8575,513.65,39.55,20,39.55
17-Oct,2,17952.909,453.7,39.57,20.02,39.57
17-Oct,3,19531.7675,493.85,39.55,20.04,39.55
17-Oct,4,18621.792,461.85,40.32,20.06,40.32
17-Oct,5,19531.816,486.35,40.16,20.08,40.16
17-Oct,6,19174.9755,483.85,39.63,20.1,39.63
17-Oct,7,19721.722,504.65,39.08,20.13,39.08
17-Oct,8,21411.9015,561.55,38.13,20.15,38.13
17-Oct,9,23441.408,620.8,37.76,20.17,37.76
17-Oct,10,25350.4,680,37.28,20.19,37.28
17-Oct,11,16307.28,390.5,41.76,20.21,41.76
17-Oct,12,16824,400,42.06,20.23,42.06
17-Oct,13,37555.551,628.65,59.74,20.25,59.74
17-Oct,14,56844.8085,1272.55,44.67,20.27,44.67
17-Oct,15,30189.839,589.3,51.23,20.29,51.23
17-Oct,16,32718.3,477.5,68.52,20.31,68.52
17-Oct,17,54711.183,781.7,69.99,20.33,69.99
17-Oct,18,52579.014,770.05,68.28,20.35,68.28
17-Oct,19,56616.1835,804.55,70.37,20.38,70.37
17-Oct,20,54549.4775,763.25,71.47,20.4,71.47
17-Oct,21,66833.5355,941.45,70.99,20.42,70.99
17-Oct,22,59357.664,896.1,66.24,20.44,66.24
17-Oct,23,37268.374,684.2,54.47,20.46,54.47
17-Oct,24,27973.645,562.85,49.7,20.48,49.7
17-Oct,25,34061.8135,689.65,49.39,20.5,49.39
17-Oct,26,27946.1325,605.55,46.15,20.52,46.15
17-Oct,27,36068.004,781.2,46.17,20.54,46.17
17-Oct,28,38302.294,818.6,46.79,20.56,46.79
17-Oct,29,39194.249,854.65,45.86,20.58,45.86
17-Oct,30,35160.441,803.3,43.77,20.6,43.77
17-Oct,31,30377.0285,705.95,43.03,20.63,43.03
17-Oct,32,30036.1215,684.35,43.89,20.65,43.89
17-Oct,33,34367.76,795.55,43.2,20.67,43.2
17-Oct,34,33246.8095,683.95,48.61,20.69,48.61
17-Oct,35,40252.4,781.6,51.5,20.71,51.5
17-Oct,36,61455.996,926.1,66.36,20.73,66.36
17-Oct,37,50130.804,847.95,59.12,20.75,59.12
17-Oct,38,64441,991.4,65,20.77,65
17-Oct,39,71376.7725,1250.25,57.09,20.79,57.09
17-Oct,40,46596.16,974,47.84,20.81,47.84
17-Oct,41,53986.467,1198.9,45.03,20.83,45.03
17-Oct,42,68088.007,1541.15,44.18,20.85,44.18
17-Oct,43,60419.6445,1358.05,44.49,20.88,44.49
17-Oct,44,58306.591,1339.15,43.54,20.9,43.54
17-Oct,45,64990.1525,1504.75,43.19,20.92,43.19
17-Oct,46,85928.505,1973.1,43.55,20.94,43.55
17-Oct,47,32729.2875,799.25,40.95,20.96,40.95
17-Oct,48,31595.358,676.85,46.68,20.98,46.68
17-Oct,1,22107.75,525,42.11,21,42.11
17-Oct,2,26202.456,617.4,42.44,21.02,42.44
17-Oct,3,18022.09,397.4,45.35,21.04,45.35
17-Oct,4,16461.72,396,41.57,21.06,41.57
17-Oct,5,12441.438,329.4,37.77,21.08,37.77
17-Oct,6,9390.08,256,36.68,21.1,36.68
17-Oct,7,4329.828,169.2,25.59,21.13,25.59
17-Oct,8,4247.008,168.8,25.16,21.15,25.16
17-Oct,9,6735.778,288.1,23.38,21.17,23.38
17-Oct,10,6746.225,300.5,22.45,21.19,22.45
17-Oct,11,4635.3585,271.55,17.07,21.21,17.07
17-Oct,12,4741.9725,295.45,16.05,21.23,16.05
17-Oct,13,11172.358,430.7,25.94,21.25,25.94
17-Oct,14,18919.3375,583.75,32.41,21.27,32.41
17-Oct,15,50230.08,1173.6,42.8,21.29,42.8
17-Oct,16,33964.779,743.7,45.67,21.31,45.67
17-Oct,17,41801.395,886.75,47.14,21.33,47.14
17-Oct,18,33602.63,697.15,48.2,21.35,48.2
17-Oct,19,70552.092,1284.4,54.93,21.38,54.93
17-Oct,20,59913.1,1105,54.22,21.4,54.22
17-Oct,21,64143.702,1183.9,54.18,21.42,54.18
17-Oct,22,66708.65,1275.5,52.3,21.44,52.3
17-Oct,23,36111.936,886.4,40.74,21.46,40.74
17-Oct,24,31608.44,782,40.42,21.48,40.42
17-Oct,25,30717.662,766.6,40.07,21.5,40.07
17-Oct,26,31409.8125,800.25,39.25,21.52,39.25
17-Oct,27,30256.191,804.9,37.59,21.54,37.59
17-Oct,28,31232.635,841.85,37.1,21.56,37.1
17-Oct,29,30491.105,831.5,36.67,21.58,36.67
17-Oct,30,30394.322,830.9,36.58,21.6,36.58
17-Oct,31,24925.592,722.9,34.48,21.63,34.48
17-Oct,32,23648.924,660.4,35.81,21.65,35.81
17-Oct,33,36495.6145,1052.05,34.69,21.67,34.69
17-Oct,34,31242.504,862.1,36.24,21.69,36.24
17-Oct,35,37052.575,710.5,52.15,21.71,52.15
17-Oct,36,52345.602,788.1,66.42,21.73,66.42
17-Oct,37,73137.246,923.8,79.17,21.75,79.17
17-Oct,38,76291.803,928.35,82.18,21.77,82.18
17-Oct,39,65115.051,799.35,81.46,21.79,81.46
17-Oct,40,33879.78,530.2,63.9,21.81,63.9
17-Oct,41,33104.2985,677.95,48.83,21.83,48.83
17-Oct,42,38461.5,854.7,45,21.85,45
17-Oct,43,53448.9925,1222.25,43.73,21.88,43.73
17-Oct,44,52757.95,1227.5,42.98,21.9,42.98
17-Oct,45,64100.178,1481.4,43.27,21.92,43.27
17-Oct,46,78977.72,1847,42.76,21.94,42.76
17-Oct,47,38509.284,864.6,44.54,21.96,44.54
17-Oct,48,31054.0335,690.55,44.97,21.98,44.97
17-Oct,1,27625.5875,649.25,42.55,22,42.55
17-Oct,2,27293.897,649.7,42.01,22.02,42.01
17-Oct,3,11060.736,303.2,36.48,22.04,36.48
17-Oct,4,11325.24,293.4,38.6,22.06,38.6
17-Oct,5,7331.884,228.55,32.08,22.08,32.08
17-Oct,6,7057.624,228.55,30.88,22.1,30.88
17-Oct,7,7081.082,280.55,25.24,22.13,25.24
17-Oct,8,9115.755,333.3,27.35,22.15,27.35
17-Oct,9,8715.539,314.3,27.73,22.17,27.73
17-Oct,10,9979.625,362.5,27.53,22.19,27.53
17-Oct,11,13939.615,430.9,32.35,22.21,32.35
17-Oct,12,11719.2075,390.25,30.03,22.23,30.03
17-Oct,13,19479.297,593.7,32.81,22.25,32.81
17-Oct,14,38555.595,1098.45,35.1,22.27,35.1
17-Oct,15,45316.4,1174,38.6,22.29,38.6
17-Oct,16,47100.632,1115.6,42.22,22.31,42.22
17-Oct,17,45058.8825,1032.75,43.63,22.33,43.63
17-Oct,18,38238.57,887,43.11,22.35,43.11
17-Oct,19,31058.83,830.45,37.4,22.38,37.4
17-Oct,20,34131.2315,840.05,40.63,22.4,40.63
17-Oct,21,33014.006,801.7,41.18,22.42,41.18
17-Oct,22,34773.3585,845.45,41.13,22.44,41.13
17-Oct,23,27795.086,741.4,37.49,22.46,37.49
17-Oct,24,30715.773,823.7,37.29,22.48,37.29
17-Oct,25,29850.744,807.65,36.96,22.5,36.96
17-Oct,26,28974.56,770.6,37.6,22.52,37.6
17-Oct,27,34362.315,883.35,38.9,22.54,38.9
17-Oct,28,29898.13,787,37.99,22.56,37.99
17-Oct,29,33534.846,887.4,37.79,22.58,37.79
17-Oct,30,36164.946,969.05,37.32,22.6,37.32
17-Oct,31,34686.336,918.6,37.76,22.63,37.76
17-Oct,32,35686.446,881.8,40.47,22.65,40.47
17-Oct,33,41558.194,1015.1,40.94,22.67,40.94
17-Oct,34,34339.152,850.4,40.38,22.69,40.38
17-Oct,35,35629.902,811.8,43.89,22.71,43.89
17-Oct,36,33454.539,764.85,43.74,22.73,43.74
17-Oct,37,41683.559,749.3,55.63,22.75,55.63
17-Oct,38,59279.314,935.3,63.38,22.77,63.38
17-Oct,39,59932.02,945.3,63.4,22.79,63.4
17-Oct,40,32555.3855,581.45,55.99,22.81,55.99
17-Oct,41,39020.3805,584.05,66.81,22.83,66.81
17-Oct,42,24753.014,507.65,48.76,22.85,48.76
17-Oct,43,24575.727,524.45,46.86,22.88,46.86
17-Oct,44,29398.831,691.9,42.49,22.9,42.49
17-Oct,45,32791.776,721.65,45.44,22.92,45.44
17-Oct,46,73280.745,1804.5,40.61,22.94,40.61
17-Oct,47,29799.5555,628.55,47.41,22.96,47.41
17-Oct,48,28197.0225,592.25,47.61,22.98,47.61
17-Oct,1,12624.657,288.3,43.79,23,43.79
17-Oct,2,12979.9,293,44.3,23.02,44.3
17-Oct,3,25103.0755,597.55,42.01,23.04,42.01
17-Oct,4,25440.52,602,42.26,23.06,42.26
17-Oct,5,26680.95,633,42.15,23.08,42.15
17-Oct,6,26787.608,647.2,41.39,23.1,41.39
17-Oct,7,19250.696,479.35,40.16,23.13,40.16
17-Oct,8,18177.33,453.3,40.1,23.15,40.1
17-Oct,9,22931.36,571,40.16,23.17,40.16
17-Oct,10,21760.41,550.2,39.55,23.19,39.55
17-Oct,11,20034.693,457.1,43.83,23.21,43.83
17-Oct,12,30522.434,721.4,42.31,23.23,42.31
17-Oct,13,44755.238,955.9,46.82,23.25,46.82
17-Oct,14,50585.387,1235.9,40.93,23.27,40.93
17-Oct,15,38048.8625,911.35,41.75,23.29,41.75
17-Oct,16,32192.38,713.8,45.1,23.31,45.1
17-Oct,17,29276.824,602.9,48.56,23.33,48.56
17-Oct,18,32105.15,672.5,47.74,23.35,47.74
17-Oct,19,32441.304,621.6,52.19,23.38,52.19
17-Oct,20,36563.353,677.35,53.98,23.4,53.98
17-Oct,21,34294.68,651,52.68,23.42,52.68
17-Oct,22,56860.0825,911.95,62.35,23.44,62.35
17-Oct,23,59921.334,930.6,64.39,23.46,64.39
17-Oct,24,76200.1455,1140.55,66.81,23.48,66.81
17-Oct,25,72579.0405,1100.85,65.93,23.5,65.93
17-Oct,26,65713.923,1061.1,61.93,23.52,61.93
17-Oct,27,40956.405,811.5,50.47,23.54,50.47
17-Oct,28,36908.879,753.55,48.98,23.56,48.98
17-Oct,29,36210.68,748,48.41,23.58,48.41
17-Oct,30,36991.9065,802.95,46.07,23.6,46.07
17-Oct,31,33604.093,691.3,48.61,23.63,48.61
17-Oct,32,40223.547,818.55,49.14,23.65,49.14
17-Oct,33,46506.7575,870.75,53.41,23.67,53.41
17-Oct,34,76937.773,1074.7,71.59,23.69,71.59
17-Oct,35,82732.975,1194.7,69.25,23.71,69.25
17-Oct,36,87933.5435,1191.35,73.81,23.73,73.81
17-Oct,37,84879.84,1168.5,72.64,23.75,72.64
17-Oct,38,93671.0435,1271.15,73.69,23.77,73.69
17-Oct,39,107038.116,1545.9,69.24,23.79,69.24
17-Oct,40,55524.699,1021.05,54.38,23.81,54.38
17-Oct,41,57875.444,1118.15,51.76,23.83,51.76
17-Oct,42,55710.277,1106.9,50.33,23.85,50.33
17-Oct,43,67271.581,1373.45,48.98,23.88,48.98
17-Oct,44,67355.925,1459.5,46.15,23.9,46.15
17-Oct,45,68828.843,1483.7,46.39,23.92,46.39
17-Oct,46,76573.255,1653.85,46.3,23.94,46.3
17-Oct,47,33744.336,817.45,41.28,23.96,41.28
17-Oct,48,21725.611,524.9,41.39,23.98,41.39
17-Oct,1,13594.56,357,38.08,24,38.08
17-Oct,2,15255.945,406.5,37.53,24.02,37.53
17-Oct,3,21617.667,557.3,38.79,24.04,38.79
17-Oct,4,23713.892,603.1,39.32,24.06,39.32
17-Oct,5,26111.424,663.4,39.36,24.08,39.36
